# background genes,# genes,perc_overlap,category,chart color,description,FDR value,genes,network.SUID,nodes.SUID,p-value,PMID,term name,transferred FDR value,year
48,4,0.0833333333333333,GO Biological Process,,Response to nicotine,0.0076,MAPK1|NFKB1|BAD|BCL2,128,622|601|493|553,0.00071,,GO:0035094,0.211918640771921,0
48,4,0.0833333333333333,GO Biological Process,,Lung alveolus development,0.0076,KDR|GATA6|PGR|ERRFI1,128,460|631|568|334,0.00071,,GO:0048286,0.211918640771921,0
48,4,0.0833333333333333,GO Biological Process,,Positive regulation of stem cell proliferation,0.0076,CCNE1|KDR|YAP1|CTNNB1,128,742|460|523|580,0.00071,,GO:2000648,0.211918640771921,0
36,3,0.0833333333333333,GO Biological Process,,Positive regulation of phosphatase activity,0.0298,ITGA2|SMAD3|MTOR,128,721|538|352,0.0034,,GO:0010922,0.152578373592374,0
36,3,0.0833333333333333,GO Biological Process,,Spleen development,0.0298,RBM15|BCL2L11|BCL2,128,589|586|553,0.0034,,GO:0048536,0.152578373592374,0
36,3,0.0833333333333333,GO Biological Process,,Regulation of autophagy of mitochondrion,0.0298,TSC2|TP53|PARK7,128,562|709|340,0.0034,,GO:1903146,0.152578373592374,0
36,3,0.0833333333333333,GO Biological Process,,Positive regulation of establishment of protein localization to mitochondrion,0.0298,PRKAA1|MAPK8|BAP1,128,343|640|379,0.0034,,GO:1903749,0.152578373592374,0
36,3,0.0833333333333333,GO Biological Process,,Positive regulation of vascular associated smooth muscle cell proliferation,0.0298,XBP1|JUN|SRC,128,739|688|625,0.0034,,GO:1904707,0.152578373592374,0
36,3,0.0833333333333333,GO Biological Process,,Positive regulation of morphogenesis of an epithelium,0.0298,AR|GATA3|CTNNB1,128,733|445|580,0.0034,,GO:1905332,0.152578373592374,0
109,9,0.0825688073394496,GO Biological Process,,Regulation of phosphatidylinositol 3-kinase signaling,0.0000082,TSC2|KDR|ERBB3|EGFR|KIT|FN1|BECN1|PTEN|SRC,128,562|460|487|406|514|703|430|373|625,0.00000035,,GO:0014066,0.508618614761628,0
109,9,0.0825688073394496,GO Biological Process,,Entry into host,0.0000082,EGFR|ITGA2|AXL|CAV1|SRC|HSPA1A|TFRC|CDK1|SLC1A5,128,406|721|670|685|625|316|319|637|313,0.00000035,,GO:0044409,0.508618614761628,0
97,8,0.0824742268041237,GO Biological Process,,Platelet activation,0.0000333,MYH9|MAPK14|PIK3CA|AXL|FN1|SRC|SYK|LCK,128,436|634|715|670|703|625|382|511,0.00000161,,GO:0030168,0.447755576649368,0
73,6,0.0821917808219178,GO Biological Process,,Regulation of glucose transmembrane transport,0.00053,RPS6KB1|MAPK14|IRS1|PEA15|BRAF|PRKCB,128,421|634|610|661|694|337,0.0000344,,GO:0010827,0.327572413039921,0
73,6,0.0821917808219178,GO Biological Process,,Multicellular organismal response to stress,0.00053,RPS6KB1|MTOR|PTEN|BCL2|EIF4G1|EIF4E,128,421|352|373|553|544|745,0.0000344,,GO:0033555,0.327572413039921,0
73,6,0.0821917808219178,GO Biological Process,,Cellular response to glucose stimulus,0.00053,XBP1|PIK3CA|FOXO3|SMAD4|PRKAA1|RAF1,128,739|715|541|616|343|727,0.0000344,,GO:0071333,0.327572413039921,0
73,6,0.0821917808219178,GO Biological Process,,Regulation of oxidative stress-induced cell death,0.00053,TSC1|MET|FOXO3|PARK7|PARP1|CTNNB1,128,433|400|541|340|409|580,0.0000344,,GO:1903201,0.327572413039921,0
207,17,0.0821256038647343,GO Biological Process,,Response to ketone,8.98E-11,RPS6KB1|CCND1|PIK3CA|CAV1|FOXO3|PARK7|PRKAA1|PARP1|SRC|AR|BCL2L1|ERRFI1|PCNA|BAD|EIF4E|YAP1|ACACA,128,421|481|715|685|541|340|343|409|625|733|385|334|376|493|745|523|466,1.87E-12,,GO:1901654,1.00467236633327,0
366,30,0.0819672131147541,GO Biological Process,,Regulation of epithelial cell proliferation,2.81E-19,XBP1|CCND1|CDKN1B|KDR|CDH3|STAT3|RB1|EGFR|BAX|RPTOR|BID|STK11|PGR|SMAD3|CAV1|STAT5A|NRAS|JUN|PTEN|AR|ERRFI1|GATA3|BRCA2|ACVRL1|BAD|PRKCA|MYC|YAP1|CTNNB1|NOTCH1,128,739|481|583|460|697|691|595|406|547|676|763|499|568|538|685|550|649|688|373|733|334|445|751|712|493|706|505|523|580|571,2.7E-21,,GO:0050678,1.85512936800949,0
183,15,0.0819672131147541,GO Biological Process,,Stem cell differentiation,0.00000000172,MAPK1|MAPK14|CDH2|GATA6|TP53|NRG1|KIT|SMAD4|FN1|XRCC5|BCL2|SETD2|ESR1|CTNNB1|NOTCH1,128,622|634|370|631|709|502|514|616|703|574|553|532|760|580|571,4.12E-11,,GO:0048863,0.876447155309245,0
98,8,0.0816326530612245,GO Biological Process,,Organ growth,0.0000357,GATA6|SMAD1|PTEN|AR|BCL2|ESR1|YAP1|NOTCH1,128,631|700|373|733|553|760|523|571,0.00000173,,GO:0035265,0.444733178388781,0
49,4,0.0816326530612245,GO Biological Process,,Post-translational protein modification,0.0081,PRKCD|COPS5|PRKCA|PRKCB,128,325|364|706|337,0.00076,,GO:0043687,0.209151498112135,0
49,4,0.0816326530612245,GO Biological Process,,Response to antibiotic,0.0081,CDKN1B|TP53|CASP8|ETS1,128,583|709|427|652,0.00076,,GO:0046677,0.209151498112135,0
282,23,0.0815602836879433,GO Biological Process,,Sex differentiation,1.36E-14,ERCC1|CCND1|MSH2|KDR|GATA6|ATM|KIT|BAX|AXL|CTNNA1|PGR|FOXO3|SMAD4|SRC|BAK1|AR|BCL2L1|GATA3|BRCA2|BCL2L11|BCL2|ESR1|CTNNB1,128,730|481|736|460|631|475|514|547|670|754|568|541|616|625|520|733|385|445|751|586|553|760|580,1.96E-16,,GO:0007548,1.38664610916298,0
111,9,0.0810810810810811,GO Biological Process,,Regulation of cyclin-dependent protein serine/threonine kinase activity,0.00000933,CCND1|CDKN1B|CCNB1|CCNE1|EGFR|PTEN|SRC|CDKN1A|CCNE2,128,481|583|457|742|406|373|625|604|772,0.000000404,,GO:0000079,0.50301183562535,0
111,9,0.0810810810810811,GO Biological Process,,Regulation of cell cycle G2/M phase transition,0.00000933,CCND1|CCNB1|BRD4|TP53|ATM|MRE11|CDK1|CDKN1A|CHEK1,128,481|457|517|709|475|679|637|604|442,0.000000404,,GO:1902749,0.50301183562535,0
74,6,0.0810810810810811,GO Biological Process,,Pancreas development,0.00056,CDH2|GATA6|MET|BAK1|ANXA1|CTNNB1,128,370|631|400|520|565|580,0.000037,,GO:0031016,0.32518119729938,0
74,6,0.0810810810810811,GO Biological Process,,Negative regulation of reproductive process,0.00056,MYH9|CDKN1B|SNAI1|KIT|STK11|BCL2L1,128,436|583|655|514|499|385,0.000037,,GO:2000242,0.32518119729938,0
37,3,0.0810810810810811,GO Biological Process,,Peptide cross-linking,0.0318,FN1|TGM2|ANXA1,128,703|535|565,0.0037,,GO:0018149,0.149757288001557,0
37,3,0.0810810810810811,GO Biological Process,,T-helper cell differentiation,0.0318,STAT3|MTOR|GATA3,128,691|352|445,0.0037,,GO:0042093,0.149757288001557,0
37,3,0.0810810810810811,GO Biological Process,,Erythrocyte development,0.0318,RPS6|G6PD|BAP1,128,682|496|379,0.0037,,GO:0048821,0.149757288001557,0
37,3,0.0810810810810811,GO Biological Process,,Smooth muscle cell differentiation,0.0318,GATA6|CTNNB1|NOTCH1,128,631|580|571,0.0037,,GO:0051145,0.149757288001557,0
37,3,0.0810810810810811,GO Biological Process,,Regulation of cell migration involved in sprouting angiogenesis,0.0318,KDR|ANXA1|NOTCH1,128,460|565|571,0.0037,,GO:0090049,0.149757288001557,0
37,3,0.0810810810810811,GO Biological Process,,Positive regulation of lamellipodium organization,0.0318,PIK3CA|MTOR|SRC,128,715|352|625,0.0037,,GO:1902745,0.149757288001557,0
99,8,0.0808080808080808,GO Biological Process,,Regulation of G2/M transition of mitotic cell cycle,0.000038,CCND1|CCNB1|BRD4|ATM|MRE11|CDK1|CDKN1A|CHEK1,128,481|457|517|475|679|637|604|442,0.00000186,,GO:0010389,0.442021640338319,0
149,12,0.0805369127516778,GO Biological Process,,Regulation of epithelial cell differentiation,0.000000151,SERPINE1|CCND1|CDKN1B|CAV1|ERRFI1|GATA3|ACVRL1|BAD|WWTR1|YAP1|CTNNB1|NOTCH1,128,322|481|583|685|334|445|712|493|673|523|580|571,0.00000000475,,GO:0030856,0.682102305270683,0
87,7,0.0804597701149425,GO Biological Process,,Ureteric bud development,0.00015,SMAD1|SMAD3|SMAD4|GATA3|BCL2|MYC|CTNNB1,128,700|538|616|445|553|505|580,0.00000858,,GO:0001657,0.382390874094432,0
112,9,0.0803571428571429,GO Biological Process,,Regulation of nucleocytoplasmic transport,0.00000998,XBP1|MAPK14|CDH1|YWHAE|PRKCD|SMAD3|PARK7|CDK1|SETD2,128,739|634|355|451|325|538|340|637|532,0.000000434,,GO:0046822,0.500086945871263,0
100,8,0.08,GO Biological Process,,Positive regulation of myeloid cell differentiation,0.0000406,MAPK14|STAT3|RB1|FOXO3|CASP8|HSPA1A|ETS1|PRKCA,128,634|691|595|541|427|316|652|706,0.000002,,GO:0045639,0.439147396642281,0
100,8,0.08,GO Biological Process,,Canonical Wnt signaling pathway,0.0000406,CDH3|DVL3|CAV1|FOXO3|PTEN|GATA3|YAP1|CTNNB1,128,697|346|685|541|373|445|523|580,0.000002,,GO:0060070,0.439147396642281,0
75,6,0.08,GO Biological Process,,Stress-activated MAPK cascade,0.00059,MAPK1|NFKB1|MAPK14|SMAD3|MAPK8|MAPK9,128,622|601|634|538|640|403,0.0000397,,GO:0051403,0.322914798835786,0
50,4,0.08,GO Biological Process,,"CD4-positive, alpha-beta T cell differentiation",0.0087,STAT3|MTOR|GATA3|BRAF,128,691|352|445|694,0.00081,,GO:0043367,0.206048074738138,0
88,7,0.0795454545454545,GO Biological Process,,Cellular response to carbohydrate stimulus,0.00016,XBP1|PIK3CA|FOXO3|SMAD4|PRKAA1|RAF1|PRKCB,128,739|715|541|616|343|727|337,0.0000092,,GO:0071322,0.379588001734407,0
214,17,0.0794392523364486,GO Biological Process,,Response to mechanical stimulus,1.43E-10,RPS6KB1|NFKB1|MAPK14|IGFBP2|PIK3CA|CDH2|KIT|ITGA2|CASP8|JUN|SRC|BAK1|BAD|MAPK8|CHEK1|RAF1|CTNNB1,128,421|601|634|598|715|370|514|721|427|688|625|520|493|640|442|727|580,3.08E-12,,GO:0009612,0.984466396253494,0
252,20,0.0793650793650794,GO Biological Process,,Response to alcohol,1.89E-12,RPS6KB1|CCND1|CDH1|CTNNA1|FOXO3|PRKAA1|CASP8|CLDN7|PARP1|BAK1|BCL2L1|GATA3|G6PD|BAD|CDK1|EIF4G1|BIRC2|ACACA|RAD51|CTNNB1,128,421|481|355|754|541|343|427|766|409|520|385|445|496|493|637|544|391|466|658|580,3.33E-14,,GO:0097305,1.17235381958268,0
189,15,0.0793650793650794,GO Biological Process,,B cell activation,0.00000000259,ERCC1|MSH2|MSH6|TP53|ATM|KIT|BAX|PRKCD|CASP8|PTEN|BAK1|SYK|BCL2|MS4A1|PRKCB,128,730|736|388|709|475|514|547|325|427|373|520|382|553|556|337,6.29E-11,,GO:0042113,0.858670023591875,0
63,5,0.0793650793650794,GO Biological Process,,Cardiac cell development,0.0023,PDCD4|MTOR|CDK1|MYH11|NOTCH1,128,397|352|637|358|571,0.00019,,GO:0055006,0.263827216398241,0
101,8,0.0792079207920792,GO Biological Process,,Tissue remodeling,0.0000432,NFKB1|BAX|AXL|CAV1|SRC|BAK1|ACVRL1|CTNNB1,128,601|547|670|685|625|520|712|580,0.00000214,,GO:0048771,0.436451625318509,0
101,8,0.0792079207920792,GO Biological Process,,Negative regulation of intrinsic apoptotic signaling pathway,0.0000432,XBP1|SNAI1|BID|PARK7|SRC|HSPA1A|BCL2L1|BCL2,128,739|655|763|340|625|316|385|553,0.00000214,,GO:2001243,0.436451625318509,0
76,6,0.0789473684210526,GO Biological Process,,T cell activation involved in immune response,0.00063,STAT3|TP53|TSC1|MTOR|GATA3|RPS6,128,691|709|433|352|445|682,0.0000426,,GO:0002286,0.320065945054642,0
76,6,0.0789473684210526,GO Biological Process,,Cellular response to amino acid stimulus,0.00063,XBP1|EGFR|RPTOR|MTOR|COL6A1|BCL2L1,128,739|406|676|352|490|385,0.0000426,,GO:0071230,0.320065945054642,0
38,3,0.0789473684210526,GO Biological Process,,Lactation,0.0335,CCND1|CAV1|STAT5A,128,481|685|550,0.0039,,GO:0007595,0.147495519296315,0
38,3,0.0789473684210526,GO Biological Process,,Myoblast differentiation,0.0335,RB1|NRG1|NOTCH1,128,595|502|571,0.0039,,GO:0045445,0.147495519296315,0
38,3,0.0789473684210526,GO Biological Process,,Negative regulation of exocytosis,0.0335,ANXA1|BRAF|NOTCH1,128,565|694|571,0.0039,,GO:0045920,0.147495519296315,0
368,29,0.078804347826087,GO Biological Process,,Response to oxidative stress,3.5E-18,ERCC1|MAPK1|XBP1|PRDX1|XRCC1|PXN|TP53|EGFR|AXL|PRKCD|FOXO3|PARK7|PRKAA1|BECN1|PARP1|JUN|SRC|BAK1|HSPA1A|ANXA1|PCNA|PDK1|G6PD|BAD|CDK1|MAPK8|BCL2|MAPK9|DIABLO,128,730|622|739|415|769|757|709|406|670|325|541|340|343|430|409|688|625|520|316|565|376|328|496|493|637|640|553|403|508,3.68E-20,,GO:0006979,1.74559319556497,0
153,12,0.0784313725490196,GO Biological Process,,Negative regulation of neuron apoptotic process,0.000000196,CCND1|MSH2|KDR|PIK3CA|ERBB3|BAX|AXL|PARK7|JUN|BCL2L1|BCL2|BRAF,128,481|736|460|715|487|547|670|340|688|385|553|694,0.00000000628,,GO:0043524,0.670774392864352,0
396,31,0.0782828282828283,GO Biological Process,,Leukocyte differentiation,2.04E-19,MYH9|MAPK14|MSH2|STAT3|TP53|ATM|KIT|BAX|TSC1|AXL|FASN|STK11|CASP8|MTOR|GAB2|PARP1|JUN|PREX1|SRC|BAK1|SYK|ANXA1|GATA3|RPS6|TFRC|BCL2|BAP1|BRAF|MS4A1|LCK|CTNNB1,128,436|634|736|691|709|475|514|547|433|670|472|499|427|352|367|409|688|718|625|520|382|565|445|682|319|553|379|694|556|511|580,1.91E-21,,GO:0002521,1.86903698325741,0
64,5,0.078125,GO Biological Process,,Lymphocyte homeostasis,0.0025,BAX|BAK1|RPS6|BCL2L11|BCL2,128,547|520|682|586|553,0.0002,,GO:0002260,0.260205999132796,0
64,5,0.078125,GO Biological Process,,Positive regulation of dephosphorylation,0.0025,ITGA2|PRKCD|SMAD3|MTOR|SRC,128,721|325|538|352|625,0.0002,,GO:0035306,0.260205999132796,0
64,5,0.078125,GO Biological Process,,Positive regulation of muscle cell differentiation,0.0025,MAPK14|NRG1|KIT|MTOR|BCL2,128,634|502|514|352|553,0.0002,,GO:0051149,0.260205999132796,0
64,5,0.078125,GO Biological Process,,Regulation of lymphocyte apoptotic process,0.0025,TP53|BAX|PTEN|BCL2L11|BCL2,128,709|547|373|586|553,0.0002,,GO:0070228,0.260205999132796,0
205,16,0.0780487804878049,GO Biological Process,,Regulation of cysteine-type endopeptidase activity involved in apoptotic process,7.8E-10,BAX|BID|SMAD3|PARK7|CASP8|SRC|BAK1|SYK|BCL2L11|BAD|RAF1|RPS6KA1|BIRC2|LCK|MYC|DIABLO,128,547|763|538|340|427|625|520|382|586|493|727|331|391|511|505|508,1.78E-11,,GO:0043281,0.910790539730952,0
141,11,0.0780141843971631,GO Biological Process,,Antigen receptor-mediated signaling pathway,0.000000836,MAPK1|PIK3CA|BAX|STK11|SYK|GATA3|BCL2|BRAF|MS4A1|LCK|PRKCB,128,622|715|547|499|382|445|553|694|556|511|337,0.0000000289,,GO:0050851,0.607779372256098,0
154,12,0.0779220779220779,GO Biological Process,,Regeneration,0.000000209,CCND1|AXL|CTNNA1|JUN|BAK1|ANXA1|PCNA|CDK1|BCL2|CDKN1A|YAP1|NOTCH1,128,481|670|754|688|520|565|376|637|553|604|523|571,0.00000000672,,GO:0031099,0.667985371388895,0
90,7,0.0777777777777778,GO Biological Process,,Regulation of blood vessel endothelial cell migration,0.00018,KDR|STAT5A|ANXA1|ACVRL1|ETS1|PRKCA|NOTCH1,128,460|550|565|712|652|706|571,0.0000106,,GO:0043535,0.374472749489669,0
90,7,0.0777777777777778,GO Biological Process,,Regulation of neural precursor cell proliferation,0.00018,CDH2|TP53|CTNNA1|FOXO3|NF2|CTNNB1|NOTCH1,128,370|709|754|541|613|580|571,0.0000106,,GO:2000177,0.374472749489669,0
285,22,0.0771929824561404,GO Biological Process,,Response to steroid hormone,1.74E-13,RPS6KB1|CCND1|IGFBP2|PIK3CA|ARID1A|PGR|CAV1|FOXO3|PARP1|SRC|AR|HSPA1A|ANXA1|ERRFI1|PCNA|BCL2L11|BAD|BCL2|ESR1|EIF4E|YAP1|NOTCH1,128,421|481|598|715|619|568|685|541|409|625|733|316|565|334|376|586|493|553|760|745|523|571,2.7E-15,,GO:0048545,1.27594507517174,0
324,25,0.0771604938271605,GO Biological Process,,Regulation of neuron death,2.2E-15,CCND1|MSH2|KDR|PIK3CA|ERBB3|TP53|ATM|BAX|TSC1|AXL|FOXO3|PARK7|CASP8|PARP1|JUN|BCL2L1|GATA3|AKT1S1|BCL2L11|G6PD|BAD|BCL2|EIF4G1|BRAF|CTNNB1,128,481|736|460|715|487|709|475|547|433|670|541|340|427|409|688|385|445|469|586|496|493|553|544|694|580,2.9E-17,,GO:1901214,1.46575773191778,0
169,13,0.0769230769230769,GO Biological Process,,Cellular response to starvation,0.0000000593,MAPK1|XBP1|TP53|RPTOR|CAV1|FOXO3|PRKAA1|MTOR|BECN1|ASNS|MAPK8|BCL2|CDKN1A,128,622|739|709|676|685|541|343|352|430|418|640|553|604,0.00000000178,,GO:0009267,0.722694530663574,0
78,6,0.0769230769230769,GO Biological Process,,Stem cell proliferation,0.00072,KDR|TP53|BRCA2|XRCC5|YAP1|CTNNB1,128,460|709|751|574|523|580,0.0000488,,GO:0072089,0.314266750356873,0
65,5,0.0769230769230769,GO Biological Process,,Positive regulation of interleukin-8 production,0.0026,SERPINE1|STAT3|PARK7|HSPA1A|SYK,128,322|691|340|316|382,0.00021,,GO:0032757,0.258502665202918,0
52,4,0.0769230769230769,GO Biological Process,,Positive regulation of histone methylation,0.0097,XBP1|BRD4|SMAD4|CTNNB1,128,739|517|616|580,0.00093,,GO:0031062,0.201322826573376,0
52,4,0.0769230769230769,GO Biological Process,,Negative regulation of fat cell differentiation,0.0097,SMAD3|GATA3|WWTR1|YAP1,128,538|445|673|523,0.00093,,GO:0045599,0.201322826573376,0
52,4,0.0769230769230769,GO Biological Process,,Face development,0.0097,MAPK1|MAP2K1|RAF1|BRAF,128,622|559|727|694,0.00093,,GO:0060324,0.201322826573376,0
39,3,0.0769230769230769,GO Biological Process,,Positive regulation of glucose metabolic process,0.0357,IRS1|STK11|SRC,128,610|499|625,0.0042,,GO:0010907,0.144733178388781,0
39,3,0.0769230769230769,GO Biological Process,,Schwann cell differentiation,0.0357,ERBB3|NRG1|NDRG1,128,487|502|448,0.0042,,GO:0014037,0.144733178388781,0
39,3,0.0769230769230769,GO Biological Process,,"Regulation of DNA damage response, signal transduction by p53 class mediator",0.0357,SNAI1|TP53|ATM,128,655|709|475,0.0042,,GO:0043516,0.144733178388781,0
39,3,0.0769230769230769,GO Biological Process,,Regulation of histone H3-K4 methylation,0.0357,SMAD4|GATA3|CTNNB1,128,616|445|580,0.0042,,GO:0051569,0.144733178388781,0
131,10,0.0763358778625954,GO Biological Process,,Regulation of generation of precursor metabolites and energy,0.00000385,CCNB1|PIK3CA|STAT3|TP53|IRS1|RPTOR|PARK7|PRKAA1|MTOR|CDK1,128,457|715|691|709|610|676|340|343|352|637,0.000000152,,GO:0043467,0.54145392704915,0
131,10,0.0763358778625954,GO Biological Process,,Digestive tract development,0.00000385,RB1|GATA6|EGFR|KIT|SMAD3|SRC|BCL2|YAP1|CTNNB1|NOTCH1,128,595|631|406|514|538|625|553|523|580|571,0.000000152,,GO:0048565,0.54145392704915,0
79,6,0.0759493670886076,GO Biological Process,,Positive regulation of phosphatidylinositol 3-kinase signaling,0.00076,KDR|ERBB3|KIT|FN1|BECN1|SRC,128,460|487|514|703|430|625,0.0000522,,GO:0014068,0.311918640771921,0
53,4,0.0754716981132075,GO Biological Process,,Positive regulation of immunoglobulin production,0.0103,XBP1|MSH2|TP53BP1|TFRC,128,739|736|463|319,0.001,,GO:0002639,0.198716277529483,0
53,4,0.0754716981132075,GO Biological Process,,Negative regulation of peptidyl-tyrosine phosphorylation,0.0103,PRKCD|CAV1|NF2|ERRFI1,128,325|685|613|334,0.001,,GO:0050732,0.198716277529483,0
53,4,0.0754716981132075,GO Biological Process,,Detection of mechanical stimulus,0.0103,CDH2|KIT|ITGA2|CTNNB1,128,370|514|721|580,0.001,,GO:0050982,0.198716277529483,0
146,11,0.0753424657534247,GO Biological Process,,Positive regulation of autophagy,0.00000114,XBP1|TSC2|KDR|TSC1|STK11|FOXO3|PARK7|PRKAA1|BECN1|BCL2L11|BAD,128,739|562|460|433|499|541|340|343|430|586|493,0.0000000405,,GO:0010508,0.594309514866353,0
279,21,0.0752688172043011,GO Biological Process,,Lymphocyte differentiation,1.13E-12,MSH2|STAT3|TP53|ATM|KIT|BAX|TSC1|AXL|STK11|MTOR|PREX1|BAK1|SYK|ANXA1|GATA3|RPS6|BCL2|BRAF|MS4A1|LCK|CTNNB1,128,736|691|709|475|514|547|433|670|499|352|718|520|382|565|445|682|553|694|556|511|580,1.93E-14,,GO:0030098,1.19469215565166,0
93,7,0.0752688172043011,GO Biological Process,,Erythrocyte differentiation,0.00022,RB1|KIT|ADAR|GATA3|RPS6|G6PD|BAP1,128,595|514|646|445|682|496|379,0.0000129,,GO:0030218,0.365757731917779,0
40,3,0.075,GO Biological Process,,Positive regulation of phospholipase C activity,0.0375,EGFR|KIT|ESR1,128,406|514|760,0.0045,,GO:0010863,0.142596873227228,0
40,3,0.075,GO Biological Process,,Positive regulation of DNA replication,0.0375,EGFR|PCNA|CDK1,128,406|376|637,0.0045,,GO:0045740,0.142596873227228,0
40,3,0.075,GO Biological Process,,Regulation of nitric-oxide synthase activity,0.0375,EGFR|CAV1|ESR1,128,406|685|760,0.0045,,GO:0050999,0.142596873227228,0
40,3,0.075,GO Biological Process,,Cellular response to amyloid-beta,0.0375,FOXO3|PARP1|BCL2L11,128,541|409|586,0.0045,,GO:1904646,0.142596873227228,0
321,24,0.0747663551401869,GO Biological Process,,Mononuclear cell differentiation,1.77E-14,MYH9|MSH2|STAT3|TP53|ATM|KIT|BAX|TSC1|AXL|FASN|STK11|MTOR|JUN|PREX1|BAK1|SYK|ANXA1|GATA3|RPS6|BCL2|BRAF|MS4A1|LCK|CTNNB1,128,436|736|691|709|475|514|547|433|670|472|499|352|688|718|520|382|565|445|682|553|694|556|511|580,2.58E-16,,GO:1903131,1.37520267336382,0
107,8,0.0747663551401869,GO Biological Process,,Viral entry into host cell,0.0000625,EGFR|ITGA2|AXL|CAV1|HSPA1A|TFRC|CDK1|SLC1A5,128,406|721|670|685|316|319|637|313,0.0000032,,GO:0046718,0.420411998265593,0
67,5,0.0746268656716418,GO Biological Process,,Regulation of muscle cell apoptotic process,0.0029,GATA6|TP53|PDCD4|NRG1|SMAD4,128,631|709|397|502|616,0.00024,,GO:0010660,0.253760200210104,0
67,5,0.0746268656716418,GO Biological Process,,Regulation of B cell proliferation,0.0029,ATM|PTEN|TFRC|BCL2|CDKN1A,128,475|373|319|553|604,0.00024,,GO:0030888,0.253760200210104,0
176,13,0.0738636363636364,GO Biological Process,,Peptidyl-tyrosine phosphorylation,0.000000092,KDR|ERBB3|EGFR|KIT|AXL|MAP2K1|MET|PRKCD|CAV1|SRC|SYK|BRAF|LCK,128,460|487|406|514|670|559|400|325|685|625|382|694|511,0.00000000283,,GO:0018108,0.703621217265444,0
149,11,0.0738255033557047,GO Biological Process,,Placenta development,0.00000135,MAPK1|CDKN1B|MAPK14|SNAI1|EGFR|MAP2K1|CASP8|RBM15|RPS6|SETD2|BIRC2,128,622|583|634|655|406|559|427|589|682|532|391,0.0000000492,,GO:0001890,0.586966623150499,0
122,9,0.0737704918032787,GO Biological Process,,Regulation of cell-matrix adhesion,0.0000186,SERPINE1|KDR|TSC1|SMAD3|NF2|PTEN|SRC|ACVRL1|BCL2,128,322|460|433|538|613|373|625|712|553,0.00000085,,GO:0001952,0.473048705578208,0
217,16,0.0737327188940092,GO Biological Process,,Cellular response to nutrient levels,0.00000000165,MAPK1|XBP1|TP53|RICTOR|TSC1|RPTOR|CAV1|FOXO3|PRKAA1|MTOR|BECN1|ASNS|MAPK8|BCL2|CDKN1A|EIF4G1,128,622|739|709|478|433|676|685|541|343|352|430|418|640|553|604|544,3.94E-11,,GO:0031669,0.878251605578609,0
68,5,0.0735294117647059,GO Biological Process,,Response to activity,0.0031,PIK3CA|ITGA2|STK11|PRKAA1|CDK1,128,715|721|499|343|637,0.00026,,GO:0014823,0.250863830616573,0
422,31,0.0734597156398104,GO Biological Process,,Response to xenobiotic stimulus,1.08E-18,RPS6KB1|CCND1|CDKN1B|IGFBP2|CDH1|XRCC1|CDH3|RB1|GATA6|TP53|ITGA2|RPTOR|FOXO3|PRKAA1|BECN1|JUN|SRC|BAK1|PCNA|GATA3|CHEK2|XRCC5|TFRC|BAD|CDK1|BCL2|BRAF|LCK|MYC|RAD51|CTNNB1,128,421|481|583|598|355|769|697|595|631|709|721|676|541|343|430|688|625|520|376|445|361|574|319|493|637|553|694|511|505|658|580,1.09E-20,,GO:0009410,1.79665762445131,0
